human,hydra,type
JDP2,t17312aep,many_many
ATF3,t17312aep,many_many
JDP2,t1787aep,many_many
ATF3,t1787aep,many_many
EFNB2,t22102aep,many_one
EFNB1,t22102aep,many_one
EFNB3,t22102aep,many_one
EFNA4,t22102aep,many_one
EFNA1,t22102aep,many_one
EFNA3,t22102aep,many_one
EFNA5,t22102aep,many_one
EFNA2,t22102aep,many_one
SOCS5,t14094aep,many_one
SOCS4,t14094aep,many_one
SOCS7,t14094aep,many_one
SOCS6,t14094aep,many_one
SOCS3,t14094aep,many_one
SOCS1,t14094aep,many_one
CISH,t14094aep,many_one
SOCS2,t14094aep,many_one
PPIA,t13669aep,many_one
PPIAL4A,t13669aep,many_one
PPIAL4H,t13669aep,many_one
PPIAL4G,t13669aep,many_one
PPIAL4C,t13669aep,many_one
PPIAL4E,t13669aep,many_one
PPIAL4F,t13669aep,many_one
PPIAL4D,t13669aep,many_one
ABI3BP,t20512aep,many_one
FNDC1,t20512aep,many_one
MBD3,t23147aep,many_one
MBD2,t23147aep,many_one
MBD3L5,t23147aep,many_one
MBD3L4,t23147aep,many_one
MBD3L3,t23147aep,many_one
MBD3L2,t23147aep,many_one
MBD3L2B,t23147aep,many_one
MBD3L1,t23147aep,many_one
BDH1,t21616aep,many_one
HSD17B2,t21616aep,many_one
HSD11B2,t21616aep,many_one
DHRS9,t21616aep,many_one
SDR9C7,t21616aep,many_one
RDH16,t21616aep,many_one
HSD17B6,t21616aep,many_one
RDH5,t21616aep,many_one
MROH1,t24966aep,many_one
MROH2A,t24966aep,many_one
MROH2B,t24966aep,many_one
MRO,t24966aep,many_one
MROH5,t24966aep,many_one
MROH7,t24966aep,many_one
MROH6,t24966aep,many_one
MROH8,t24966aep,many_one
FRRS1L,t25244aep,many_one
REELD1,t25244aep,many_one
FRRS1,t27341aep,one_many
FRRS1,t19214aep,one_many
FRRS1,t22663aep,one_many
IRF9,t32517aep,many_many
IRF8,t32517aep,many_many
IRF4,t32517aep,many_many
IRF7,t32517aep,many_many
IRF3,t32517aep,many_many
IRF6,t32517aep,many_many
IRF5,t32517aep,many_many
IRF9,t18802aep,many_many
IRF8,t18802aep,many_many
IRF4,t18802aep,many_many
IRF7,t18802aep,many_many
IRF3,t18802aep,many_many
IRF6,t18802aep,many_many
IRF5,t18802aep,many_many
DNAH2,t17406aep,one_many
DNAH2,t11353aep,one_many
DNAH2,t35522aep,one_many
ANKRD66,t628aep,one_many
ANKRD66,t12049aep,one_many
ANKRD66,t2538aep,one_many
ANKRD66,t17284aep,one_many
ANKRD66,t4813aep,one_many
SLC22A15,t7200aep,one_many
SLC22A15,t38304aep,one_many
SLC22A15,t36499aep,one_many
SLC22A15,t21002aep,one_many
SLC22A15,t23049aep,one_many
SLC22A15,t22583aep,one_many
DNAH9,t26395aep,one_many
DDX60,t27364aep,many_many
DDX60L,t27364aep,many_many
DDX60,t33475aep,many_many
DDX60L,t33475aep,many_many
DDX60,t37104aep,many_many
DDX60L,t37104aep,many_many
ARVCF,t11709aep,many_one
CTNND1,t11709aep,many_one
PKP4,t11709aep,many_one
CTNND2,t11709aep,many_one
PKP3,t11709aep,many_one
PKP2,t11709aep,many_one
PKP1,t11709aep,many_one
MYL6B,t9585aep,many_many
MYL6,t9585aep,many_many
MYL1,t9585aep,many_many
MYL4,t9585aep,many_many
MYL3,t9585aep,many_many
CLIC3,t15918aep,many_many
CLIC1,t15918aep,many_many
CLIC2,t15918aep,many_many
CLIC6,t15918aep,many_many
CLIC5,t15918aep,many_many
CLIC4,t15918aep,many_many
CLIC3,t13107aep,many_many
CLIC1,t13107aep,many_many
CLIC2,t13107aep,many_many
CLIC6,t13107aep,many_many
CLIC5,t13107aep,many_many
CLIC4,t13107aep,many_many
LMOD3,t19449aep,many_one
LMOD1,t19449aep,many_one
LMOD2,t19449aep,many_one
TMOD1,t19449aep,many_one
TMOD4,t19449aep,many_one
TMOD3,t19449aep,many_one
TMOD2,t19449aep,many_one
CSRP1,t7702aep,many_many
CSRP2,t7702aep,many_many
CSRP3,t7702aep,many_many
CRIP1,t7702aep,many_many
CRIP3,t7702aep,many_many
CRIP2,t7702aep,many_many
CSRP1,t30505aep,many_many
CSRP2,t30505aep,many_many
CSRP3,t30505aep,many_many
CRIP1,t30505aep,many_many
CRIP3,t30505aep,many_many
CRIP2,t30505aep,many_many
STAG2,t3794aep,many_one
STAG1,t3794aep,many_one
STAG3,t3794aep,many_one
STAG3L4,t3794aep,many_one
STAG3L1,t3794aep,many_one
STAG3L2,t3794aep,many_one
STAG3L3,t3794aep,many_one
NLRC4,t19888aep,many_one
NAIP,t19888aep,many_one
BIRC3,t19888aep,many_one
BIRC2,t19888aep,many_one
XIAP,t19888aep,many_one
BIRC8,t19888aep,many_one
BIRC7,t19888aep,many_one
FGFRL1,t14481aep,one_one
FGFR4,t25205aep,many_many
FGFR1,t25205aep,many_many
FGFR2,t25205aep,many_many
FGFR3,t25205aep,many_many
SSU72,t17142aep,many_one
SSU72P8,t17142aep,many_one
SSU72P2,t17142aep,many_one
SSU72P4,t17142aep,many_one
SSU72P7,t17142aep,many_one
SSU72P5,t17142aep,many_one
SSU72P3,t17142aep,many_one
RGPD8,t29980aep,many_one
RGPD5,t29980aep,many_one
RGPD6,t29980aep,many_one
RGPD4,t29980aep,many_one
RGPD3,t29980aep,many_one
RGPD1,t29980aep,many_one
RGPD2,t29980aep,many_one
RANBP2,t29980aep,many_one
MAF,t20599aep,many_one
MAFB,t20599aep,many_one
MAFA,t20599aep,many_one
NRL,t20599aep,many_one
MAFK,t20599aep,many_one
MAFF,t20599aep,many_one
MAFG,t20599aep,many_one
MYB,t23708aep,one_many
MYB,t28931aep,one_many
MYB,t19151aep,one_many
MYB,t31607aep,one_many
MYB,t17564aep,one_many
MYB,t557aep,one_many
MYB,t11240aep,one_many
SLC16A9,t15178aep,many_many
SLC16A14,t15178aep,many_many
SLC16A2,t22046aep,many_many
SLC16A10,t22046aep,many_many
F13B,t22337aep,many_one
CFHR5,t22337aep,many_one
CFHR3,t22337aep,many_one
CFHR4,t22337aep,many_one
CFHR1,t22337aep,many_one
CFHR2,t22337aep,many_one
CFH,t22337aep,many_one
SNED1,t15816aep,one_many
SNED1,t8559aep,one_many
SUSD2,t23137aep,one_many
SUSD2,t4513aep,one_many
SUSD2,t8547aep,one_many
SUSD2,t33585aep,one_many
NOS2,t21004aep,one_many
NOS2,t11002aep,one_many
NOS2,t37226aep,one_many
DKKL1,t20506aep,one_one
DKK3,t19906aep,one_many
DKK3,t20111aep,one_many
DKK3,t28940aep,one_many
ITIH4,t9835aep,many_many
ITIH3,t9835aep,many_many
ITIH1,t9835aep,many_many
ITIH2,t9835aep,many_many
ITIH5,t9835aep,many_many
ITIH6,t9835aep,many_many
ITIH4,t17750aep,many_many
ITIH3,t17750aep,many_many
ITIH1,t17750aep,many_many
ITIH2,t17750aep,many_many
ITIH5,t17750aep,many_many
ITIH6,t17750aep,many_many
CBWD1,t12342aep,many_many
CBWD3,t12342aep,many_many
CBWD5,t12342aep,many_many
CBWD6,t12342aep,many_many
CBWD2,t12342aep,many_many
NXNL1,t10484aep,many_one
NXNL2,t10484aep,many_one
NXN,t88aep,one_many
NXN,t10789aep,one_many
NXN,t9836aep,one_many
NXN,t6304aep,one_many
ASB5,t8887aep,many_one
ASB11,t8887aep,many_one
ASB9,t8887aep,many_one
ASB7,t8887aep,many_one
ASB13,t8887aep,many_one
ASB12,t8887aep,many_one
ASB1,t8887aep,many_one
TRAF3,t17178aep,many_many
TRAF5,t17178aep,many_many
TRAF1,t17178aep,many_many
TRAF2,t17178aep,many_many
TRAF3,t37779aep,many_many
TRAF5,t37779aep,many_many
TRAF1,t37779aep,many_many
TRAF2,t37779aep,many_many
TRAF3,t2723aep,many_many
TRAF5,t2723aep,many_many
TRAF1,t2723aep,many_many
TRAF2,t2723aep,many_many
KCNMA1,t29714aep,one_many
KCNMA1,t12135aep,one_many
KCNMA1,t25554aep,one_many
KCNMA1,t32715aep,one_many
KCNMA1,t10962aep,one_many
THEM5,t31266aep,many_many
THEM4,t31266aep,many_many
APOD,t25951aep,many_many
RBP4,t25951aep,many_many
APOD,t12776aep,many_many
RBP4,t12776aep,many_many
APOD,t27878aep,many_many
RBP4,t27878aep,many_many
SMAP2,t5489aep,many_many
SMAP1,t5489aep,many_many
SMAP2,t6847aep,many_many
SMAP1,t6847aep,many_many
SMAP2,t3245aep,many_many
SMAP1,t3245aep,many_many
SMAP2,t30155aep,many_many
SMAP1,t30155aep,many_many
SMAP2,t17494aep,many_many
SMAP1,t17494aep,many_many
CASP6,t10518aep,many_many
CASP3,t10518aep,many_many
CASP7,t10518aep,many_many
CASP6,t29556aep,many_many
CASP3,t29556aep,many_many
CASP7,t29556aep,many_many
MFSD6,t10967aep,one_many
ARSB,t7414aep,one_many
ARSB,t36844aep,one_many
SLC5A12,t32766aep,many_many
SLC5A8,t32766aep,many_many
SLC5A5,t32766aep,many_many
SLC5A12,t26285aep,many_many
SLC5A8,t26285aep,many_many
SLC5A5,t26285aep,many_many
PMS2,t28909aep,many_one
PMS2CL,t28909aep,many_one
PMS2P3,t28909aep,many_one
PMS2P2,t28909aep,many_one
PMS2P5,t28909aep,many_one
PMS2P1,t28909aep,many_one
SLC38A6,t15896aep,many_one
SLC38A3,t15896aep,many_one
SLC38A5,t15896aep,many_one
SLC38A1,t15896aep,many_one
SLC38A2,t15896aep,many_one
SLC38A4,t15896aep,many_one
HNRNPA0,t5501aep,many_one
HNRNPA2B1,t5501aep,many_one
HNRNPA3,t5501aep,many_one
HNRNPA1,t5501aep,many_one
HNRNPA1L2,t5501aep,many_one
ARGFX,t33622aep,many_many
LEUTX,t33622aep,many_many
OTX2,t33622aep,many_many
OTX1,t33622aep,many_many
CRX,t33622aep,many_many
ARGFX,t37101aep,many_many
LEUTX,t37101aep,many_many
OTX2,t37101aep,many_many
OTX1,t37101aep,many_many
CRX,t37101aep,many_many
TRPC6,t33638aep,many_one
TRPC3,t33638aep,many_one
TRPC7,t33638aep,many_one
TRPC4,t33638aep,many_one
TRPC5,t33638aep,many_one
TRPC1,t33638aep,many_one
CD53,t17394aep,many_many
TSPAN4,t17394aep,many_many
TSPAN9,t17394aep,many_many
CD53,t31104aep,many_many
TSPAN4,t31104aep,many_many
TSPAN9,t31104aep,many_many
CD53,t22776aep,many_many
TSPAN4,t22776aep,many_many
TSPAN9,t22776aep,many_many
ACP4,t26562aep,many_many
ACP2,t26562aep,many_many
ACP3,t26562aep,many_many
ACP4,t21658aep,many_many
ACP2,t21658aep,many_many
ACP3,t21658aep,many_many
CORO1B,t11913aep,many_many
CORO1A,t11913aep,many_many
CORO6,t11913aep,many_many
CORO1C,t11913aep,many_many
CORO1B,t36431aep,many_many
CORO1A,t36431aep,many_many
CORO6,t36431aep,many_many
CORO1C,t36431aep,many_many
CORO1B,t22994aep,many_many
CORO1A,t22994aep,many_many
CORO6,t22994aep,many_many
CORO1C,t22994aep,many_many
PLA2G4C,t11500aep,many_one
PLA2G4E,t11500aep,many_one
PLA2G4B,t11500aep,many_one
PLA2G4D,t11500aep,many_one
PLA2G4F,t11500aep,many_one
PLA2G4A,t11500aep,many_one
ELOA,t18583aep,many_one
ELOA2,t18583aep,many_one
AMY2B,t32058aep,many_many
AMY2A,t32058aep,many_many
AMY1B,t32058aep,many_many
AMY1C,t32058aep,many_many
AMY1A,t32058aep,many_many
AMY2B,t1683aep,many_many
AMY2A,t1683aep,many_many
AMY1B,t1683aep,many_many
AMY1C,t1683aep,many_many
AMY1A,t1683aep,many_many
FKBP1A,t3936aep,many_many
FKBP1C,t3936aep,many_many
FKBP1B,t3936aep,many_many
FKBP1A,t203aep,many_many
FKBP1C,t203aep,many_many
FKBP1B,t203aep,many_many
FKBP1A,t6298aep,many_many
FKBP1C,t6298aep,many_many
FKBP1B,t6298aep,many_many
FKBP1A,t29655aep,many_many
FKBP1C,t29655aep,many_many
FKBP1B,t29655aep,many_many
DLX3,t27765aep,many_one
DLX5,t27765aep,many_one
DLX2,t27765aep,many_one
DLX4,t27765aep,many_one
DLX6,t27765aep,many_one
DLX1,t27765aep,many_one
ARHGAP4,t15521aep,many_one
SRGAP3,t15521aep,many_one
SRGAP1,t15521aep,many_one
SRGAP2,t15521aep,many_one
SRGAP2B,t15521aep,many_one
SRGAP2C,t15521aep,many_one
TTC9C,t24346aep,many_many
TTC9B,t24346aep,many_many
TTC9,t24346aep,many_many
TTC9C,t16114aep,many_many
TTC9B,t16114aep,many_many
TTC9,t16114aep,many_many
TTC9C,t36721aep,many_many
TTC9B,t36721aep,many_many
TTC9,t36721aep,many_many
TTC9C,t2250aep,many_many
TTC9B,t2250aep,many_many
TTC9,t2250aep,many_many
ADAM21,t37422aep,many_many
ADAM20,t37422aep,many_many
ADAM29,t37422aep,many_many
ADAM30,t37422aep,many_many
ADAM9,t37422aep,many_many
FMO4,t7052aep,many_one
FMO5,t7052aep,many_one
FMO6P,t7052aep,many_one
FMO3,t7052aep,many_one
FMO1,t7052aep,many_one
FMO2,t7052aep,many_one
ATP7B,t14151aep,one_many
ATP7B,t12070aep,one_many
ATP7B,t13398aep,one_many
ATP7B,t11204aep,one_many
ATP7B,t4009aep,one_many
AQP4,t36529aep,many_one
AQP1,t36529aep,many_one
MIP,t36529aep,many_one
AQP2,t36529aep,many_one
AQP5,t36529aep,many_one
AQP6,t36529aep,many_one
ANP32B,t11661aep,many_one
ANP32E,t11661aep,many_one
CD180,t11661aep,many_one
ANP32C,t11661aep,many_one
ANP32D,t11661aep,many_one
ANP32A,t11661aep,many_one
DPP8,t36282aep,many_many
DPP9,t36282aep,many_many
DPP8,t19690aep,many_many
DPP9,t19690aep,many_many
DPP8,t1732aep,many_many
DPP9,t1732aep,many_many
DPP8,t38049aep,many_many
DPP9,t38049aep,many_many
DPP8,t34175aep,many_many
DPP9,t34175aep,many_many
HSFX3,t25309aep,many_many
HSFX4,t25309aep,many_many
HSFX1,t25309aep,many_many
HSFX2,t25309aep,many_many
HSFY1,t25309aep,many_many
HSFY2,t25309aep,many_many
HSFX3,t9506aep,many_many
HSFX4,t9506aep,many_many
HSFX1,t9506aep,many_many
HSFX2,t9506aep,many_many
HSFY1,t9506aep,many_many
HSFY2,t9506aep,many_many
RNF150,t7971aep,many_one
RNF130,t7971aep,many_one
RNF149,t7971aep,many_one
RNF128,t7971aep,many_one
RNF133,t7971aep,many_one
RNF148,t7971aep,many_one
LIPA,t19816aep,many_many
LIPK,t19816aep,many_many
LIPF,t19816aep,many_many
NCCRP1,t3783aep,many_one
FBXO27,t3783aep,many_one
FBXO17,t3783aep,many_one
FBXO2,t3783aep,many_one
FBXO44,t3783aep,many_one
FBXO6,t3783aep,many_one
RIMBP3B,t37421aep,many_many
RIMBP3C,t37421aep,many_many
RIMBP3,t37421aep,many_many
TSPOAP1,t37421aep,many_many
RIMBP2,t37421aep,many_many
RIMBP3B,t7152aep,many_many
RIMBP3C,t7152aep,many_many
RIMBP3,t7152aep,many_many
TSPOAP1,t7152aep,many_many
RIMBP2,t7152aep,many_many
TNFAIP6,t37270aep,one_many
TNFAIP6,t14903aep,one_many
TNFAIP6,t22600aep,one_many
CD44,t15247aep,one_one
CCN6,t23460aep,many_one
CCN3,t23460aep,many_one
CCN2,t23460aep,many_one
CCN1,t23460aep,many_one
CCN5,t23460aep,many_one
CCN4,t23460aep,many_one
TBCB,t17520aep,one_many
TBCB,t11839aep,one_many
TBCB,t20676aep,one_many
DUSP3,t7431aep,many_many
DUSP13,t7431aep,many_many
DUSP29,t7431aep,many_many
DUSP26,t7431aep,many_many
STYXL2,t7431aep,many_many
DUSP3,t23212aep,many_many
DUSP13,t23212aep,many_many
DUSP29,t23212aep,many_many
DUSP26,t23212aep,many_many
STYXL2,t23212aep,many_many
VIL1,t32564aep,many_many
VILL,t32564aep,many_many
AVIL,t32564aep,many_many
VIL1,t8261aep,many_many
VILL,t8261aep,many_many
AVIL,t8261aep,many_many
VIL1,t1705aep,many_many
VILL,t1705aep,many_many
AVIL,t1705aep,many_many
VIL1,t20723aep,many_many
VILL,t20723aep,many_many
AVIL,t20723aep,many_many
TDRD1,t37793aep,one_many
TDRD1,t8312aep,one_many
NUDT6,t20659aep,many_one
NUDT11,t20659aep,many_one
NUDT10,t20659aep,many_one
NUDT4B,t20659aep,many_one
NUDT4,t20659aep,many_one
NUDT3,t20659aep,many_one
KCNQ1,t1244aep,one_many
KCNQ1,t33205aep,one_many
KCNQ1,t36813aep,one_many
KCNQ1,t8903aep,one_many
OXCT1,t13759aep,one_many
OXCT1,t33312aep,one_many
OXCT1,t13095aep,one_many
CAMK4,t18167aep,one_many
CAMK4,t19216aep,one_many
CAMK4,t28969aep,one_many
CAMK4,t38111aep,one_many
CAMK4,t247aep,one_many
SLC17A5,t10996aep,one_many
SLC17A5,t18135aep,one_many
CNTN3,t6717aep,many_one
CNTN4,t6717aep,many_one
CNTN6,t6717aep,many_one
CNTN5,t6717aep,many_one
CNTN2,t6717aep,many_one
CNTN1,t6717aep,many_one
HPCAL1,t14020aep,one_many
HPCAL1,t8473aep,one_many
STK25,t588aep,one_many
STK25,t34928aep,one_many
STK25,t25108aep,one_many
STK25,t16443aep,one_many
STK25,t35989aep,one_many
STK25,t23293aep,one_many
HPGDS,t38559aep,one_many
HPGDS,t17548aep,one_many
HPGDS,t15578aep,one_many
CCDC63,t9377aep,one_many
CCDC63,t26265aep,one_many
CCDC63,t2245aep,one_many
CCDC63,t24217aep,one_many
DAG1,t32787aep,one_many
DAG1,t28844aep,one_many
DAG1,t35086aep,one_many
DAG1,t21288aep,one_many
ACP7,t28958aep,one_many
ACP7,t25796aep,one_many
ACP7,t22076aep,one_many
ACP7,t25883aep,one_many
SLC30A1,t28431aep,one_many
NAPEPLD,t36342aep,one_many
NAPEPLD,t2680aep,one_many
NAPEPLD,t11187aep,one_many
PRORY,t14692aep,one_one
GK2,t21966aep,many_one
GK3P,t21966aep,many_one
GK,t21966aep,many_one
FGGY,t4946aep,one_one
FADS1,t18010aep,many_many
FADS3,t18010aep,many_many
FADS2,t18010aep,many_many
FADS2B,t18010aep,many_many
FADS1,t18019aep,many_many
FADS3,t18019aep,many_many
FADS2,t18019aep,many_many
FADS2B,t18019aep,many_many
IP6K2,t3446aep,many_many
IP6K1,t3446aep,many_many
IP6K3,t3446aep,many_many
IP6K2,t19629aep,many_many
IP6K1,t19629aep,many_many
IP6K3,t19629aep,many_many
IP6K2,t249aep,many_many
IP6K1,t249aep,many_many
IP6K3,t249aep,many_many
MASP2,t11689aep,many_one
C1S,t11689aep,many_one
C1R,t11689aep,many_one
C1RL,t11689aep,many_one
MASP1,t11689aep,many_one
GSTT4,t11015aep,many_one
GSTT2,t11015aep,many_one
GSTT2B,t11015aep,many_one
GSTT1,t11015aep,many_one
SUMO3,t15413aep,many_one
SUMO2,t15413aep,many_one
SUMO4,t15413aep,many_one
SUMO1,t15413aep,many_one
SUMO1P1,t15413aep,many_one
LAMP1,t29264aep,many_many
LAMP2,t29264aep,many_many
CD68,t29264aep,many_many
LAMP3,t29264aep,many_many
LAMP1,t15682aep,many_many
LAMP2,t15682aep,many_many
CD68,t15682aep,many_many
LAMP3,t15682aep,many_many
STX1B,t29800aep,many_one
STX1A,t29800aep,many_one
STX4,t29800aep,many_one
STX3,t29800aep,many_one
STX2,t29800aep,many_one
HLF,t28774aep,many_many
TEF,t28774aep,many_many
DBP,t28774aep,many_many
HLF,t30286aep,many_many
TEF,t30286aep,many_many
DBP,t30286aep,many_many
HLF,t5364aep,many_many
TEF,t5364aep,many_many
DBP,t5364aep,many_many
DLGAP4,t20600aep,many_many
DLGAP1,t20600aep,many_many
DLGAP2,t20600aep,many_many
DLGAP3,t20600aep,many_many
DLGAP4,t25837aep,many_many
DLGAP1,t25837aep,many_many
DLGAP2,t25837aep,many_many
DLGAP3,t25837aep,many_many
PRKD3,t37729aep,many_many
PRKD2,t37729aep,many_many
PRKD1,t37729aep,many_many
PRKD3,t33648aep,many_many
PRKD2,t33648aep,many_many
PRKD1,t33648aep,many_many
PRKD3,t6225aep,many_many
PRKD2,t6225aep,many_many
PRKD1,t6225aep,many_many
TCP11X2,t12799aep,many_one
TCP11,t12799aep,many_one
TCP11X1,t12799aep,many_one
TCP11L1,t12799aep,many_one
TCP11L2,t12799aep,many_one
TMEM14EP,t37825aep,many_one
TMEM14A,t37825aep,many_one
TMEM14C,t37825aep,many_one
TMEM14DP,t37825aep,many_one
TMEM14B,t37825aep,many_one
ATP1B4,t23277aep,many_one
ATP1B1,t23277aep,many_one
ATP1B2,t23277aep,many_one
ATP1B3,t23277aep,many_one
ATP4B,t23277aep,many_one
MSS51,t3692aep,many_one
ZMYND19,t3692aep,many_one
SMYD3,t3692aep,many_one
SMYD1,t3692aep,many_one
SMYD2,t3692aep,many_one
ARHGEF2,t31812aep,many_one
AKAP13,t31812aep,many_one
ARHGEF28,t31812aep,many_one
ARHGEF18,t31812aep,many_one
ZNF618,t20028aep,one_many
ZNF618,t501aep,one_many
SPAM1,t8260aep,many_one
HYAL4,t8260aep,many_one
HYAL1,t8260aep,many_one
HYAL3,t8260aep,many_one
HYAL2,t8260aep,many_one
SHE,t17403aep,many_many
SHF,t17403aep,many_many
SHD,t17403aep,many_many
SHB,t17403aep,many_many
SHE,t28715aep,many_many
SHF,t28715aep,many_many
SHD,t28715aep,many_many
SHB,t28715aep,many_many
DYNLT2B,t1496aep,one_many
DYNLT2B,t23626aep,one_many
SORBS2,t7001aep,many_many
SORBS3,t7001aep,many_many
SORBS1,t7001aep,many_many
TMEM222,t7001aep,many_many
SRR,t22836aep,one_many
SRR,t32400aep,one_many
VWCE,t35005aep,many_one
KCP,t35005aep,many_one
CHRD,t35005aep,many_one
CHRDL1,t35005aep,many_one
CHRDL2,t35005aep,many_one
DSP,t4887aep,many_one
PLEC,t4887aep,many_one
EPPK1,t4887aep,many_one
MACF1,t4887aep,many_one
DST,t4887aep,many_one
FHL3,t3676aep,many_many
FHL2,t3676aep,many_many
FHL5,t3676aep,many_many
FHL1,t3676aep,many_many
FHL3,t19041aep,many_many
FHL2,t19041aep,many_many
FHL5,t19041aep,many_many
FHL1,t19041aep,many_many
CERS5,t21232aep,many_many
CERS6,t21232aep,many_many
CERS5,t769aep,many_many
CERS6,t769aep,many_many
SCML4,t15850aep,many_one
SCML2,t15850aep,many_one
SCMH1,t15850aep,many_one
SCML1,t22814aep,one_one
ENTPD1,t7751aep,many_many
ENTPD2,t7751aep,many_many
ENTPD8,t7751aep,many_many
ENTPD3,t7751aep,many_many
ENTPD1,t24519aep,many_many
ENTPD2,t24519aep,many_many
ENTPD8,t24519aep,many_many
ENTPD3,t24519aep,many_many
RAB1A,t25962aep,one_many
PSAPL1,t6392aep,many_many
PSAP,t6392aep,many_many
PSAPL1,t10983aep,many_many
PSAP,t10983aep,many_many
SFTPB,t26044aep,one_one
SLC2A2,t25399aep,many_one
SLC2A3,t25399aep,many_one
SLC2A14,t25399aep,many_one
SLC2A1,t25399aep,many_one
SLC2A4,t25399aep,many_one
BAAT,t29448aep,many_one
ACOT4,t29448aep,many_one
ACOT1,t29448aep,many_one
ACOT2,t29448aep,many_one
ACOT6,t29448aep,many_one
SYT16,t554aep,many_many
SYT14,t554aep,many_many
SYT14P1,t554aep,many_many
PSIP1,t37978aep,many_one
HDGFL3,t37978aep,many_one
HDGFL2,t37978aep,many_one
HDGF,t37978aep,many_one
HDGFL1,t37978aep,many_one
LRRK2,t30270aep,one_many
TMEM63C,t30648aep,many_many
TMEM63A,t30648aep,many_many
TMEM63B,t30648aep,many_many
TMEM63C,t571aep,many_many
TMEM63A,t571aep,many_many
TMEM63B,t571aep,many_many
TMEM63C,t23117aep,many_many
TMEM63A,t23117aep,many_many
TMEM63B,t23117aep,many_many
DDC,t38497aep,one_many
ZNF579,t6020aep,many_one
ZNF467,t6020aep,many_one
ZNF771,t6020aep,many_one
ZNF48,t6020aep,many_one
ZNF358,t6020aep,many_one
SLC35E2A,t18098aep,many_many
SLC35E2B,t18098aep,many_many
SLC35E2A,t19386aep,many_many
SLC35E2B,t19386aep,many_many
SLC35E2A,t24602aep,many_many
SLC35E2B,t24602aep,many_many
SLC35E2A,t36019aep,many_many
SLC35E2B,t36019aep,many_many
DNAJB2,t10259aep,many_one
DNAJB8,t10259aep,many_one
DNAJB7,t10259aep,many_one
DNAJB6,t10259aep,many_one
DNAJB3,t10259aep,many_one
DAPK3,t30881aep,many_many
DAPK1,t30881aep,many_many
DAPK2,t30881aep,many_many
DAPK3,t17342aep,many_many
DAPK1,t17342aep,many_many
DAPK2,t17342aep,many_many
DAPK3,t13280aep,many_many
DAPK1,t13280aep,many_many
DAPK2,t13280aep,many_many
NME1,t14277aep,many_many
NME2P1,t14277aep,many_many
NME2,t14277aep,many_many
NKX2-5,t25396aep,many_many
NKX2-6,t25396aep,many_many
NKX2-3,t25396aep,many_many
NKX2-8,t25396aep,many_many
NKX2-5,t1113aep,many_many
NKX2-6,t1113aep,many_many
NKX2-3,t1113aep,many_many
NKX2-8,t1113aep,many_many
UBB,t29257aep,one_many
UBB,t11164aep,one_many
UBB,t24233aep,one_many
UBB,t24234aep,one_many
UBB,t25770aep,one_many
GPCPD1,t21948aep,one_one
GDE1,t35067aep,one_many
HIGD1A,t35748aep,many_one
HIGD1C,t35748aep,many_one
HIGD1B,t35748aep,many_one
HIGD2B,t35748aep,many_one
HIGD2A,t35748aep,many_one
RHOA,t26446aep,one_many
RHOA,t30358aep,one_many
RHOA,t7326aep,one_many
FAM47C,t34987aep,many_one
FAM47B,t34987aep,many_one
FAM47A,t34987aep,many_one
FAM47DP,t34987aep,many_one
FAM47E,t34987aep,many_one
RGL3,t7416aep,many_one
RGL2,t7416aep,many_one
RGL1,t7416aep,many_one
RALGDS,t7416aep,many_one
RGL4,t7416aep,many_one
KALRN,t32907aep,many_one
TRIO,t32907aep,many_one
ARHGEF25,t32907aep,many_one
SESTD1,t32907aep,many_one
CCDC141,t32907aep,many_one
VWF,t7059aep,one_many
VWF,t27525aep,one_many
VWF,t11091aep,one_many
VWF,t12316aep,one_many
RNASEL,t7119aep,one_many
RNASEL,t19345aep,one_many
ANKRD9,t38207aep,one_one
SLC9A3R1,t9555aep,many_one
SLC9A3R2,t9555aep,many_one
PDZD3,t9555aep,many_one
PDZK1P1,t9555aep,many_one
PDZK1,t9555aep,many_one
FAH,t18016aep,one_many
FAH,t33380aep,one_many
FAH,t36482aep,one_many
AKR1A1,t12711aep,one_many
AKR1A1,t6512aep,one_many
AKR1A1,t33191aep,one_many
AKR1A1,t21152aep,one_many
AKR1A1,t31552aep,one_many
YP007_HUMAN,t14613aep,many_one
CX062_HUMAN,t14613aep,many_one
CI085_HUMAN,t14613aep,many_one
YS049_HUMAN,t14613aep,many_one
YG039_HUMAN,t14613aep,many_one
SLC46A1,t6168aep,many_many
SLC46A2,t6168aep,many_many
SLC46A3,t6168aep,many_many
TFAP2D,t6197aep,many_one
TFAP2E,t6197aep,many_one
TFAP2C,t6197aep,many_one
TFAP2A,t6197aep,many_one
TFAP2B,t6197aep,many_one
MEIS1,t12937aep,many_one
MEIS2,t12937aep,many_one
MEIS3,t12937aep,many_one
MEIS3P1,t12937aep,many_one
MEIS3P2,t12937aep,many_one
H1-0,t22193aep,one_many
WASH6P,t23759aep,many_one
WASH4P,t23759aep,many_one
WASH2P,t23759aep,many_one
WASH3P,t23759aep,many_one
WASHC1,t23759aep,many_one
ABCB1,t11682aep,many_many
ABCB4,t11682aep,many_many
ABCB1,t33691aep,many_many
ABCB4,t33691aep,many_many
ABCB1,t5962aep,many_many
ABCB4,t5962aep,many_many
ABCB1,t30819aep,many_many
ABCB4,t30819aep,many_many
